,Unnamed: 0,text,sentiment,clean_text,label,username,date
826,826,"rasa lumayan , menu lumayan , macam-macam . tapi penuh . kalau banyakan harus reserve tempat dulu biar kebagian",positive,"rasa lumayan , menu lumayan , macammacam . tapi penuh . kalau banyakan harus reserve tempat dulu biar kebagian",2,nurmali21609190,2023-03-07
827,827,"untuk dimsum kualitas bandung , di sini merupakan salah satu yang terbaik dengan rasa yang cukup baik . pilihan menu juga lumayan banyak . namun , dining area nya cukup sempit dan overcapacity .",positive,"untuk dimsum kualitas bandung , di sini merupakan salah satu yang terbaik dengan rasa yang cukup baik . pilihan menu juga lumayan banyak . namun , dining area nya cukup sempit dan overcapacity .",2,coffee2talks,2023-02-25
828,828,"ya ku n seperti toast ini seperti jenis-jenis kopitiam yang ada di singapore , main menu nya roti , dengan set seperti telur rebus dan teh tarik . favorit saya french toast nya roti dengan balutan telur ditambah selai srikaya . resto ini cocok untuk yang suka cemilan .",positive,"ya ku n seperti toast ini seperti jenisjenis kopitiam yang ada di singapore , main menu nya roti , dengan set seperti telur rebus dan teh tarik . favorit saya french toast nya roti dengan balutan telur ditambah selai srikaya . resto ini cocok untuk yang suka cemilan .",2,nabila33386153,2023-12-13
829,829,selamat sore bukalapak . atas nomor resi ini 150740019519017 atas nama kiky panyili pelanggan salah pesan ram . saya tukar ke tercustomer . barang saya kirim sore ini . resi tunggu jne antar . besok baru input .,neutral,selamat sore bukalapak . atas nomor resi ini 150740019519017 atas nama kiky panyili pelanggan salah pesan ram . saya tukar ke tercustomer . barang saya kirim sore ini . resi tunggu jne antar . besok baru input .,0,nurmali21609190,2023-10-06
830,830,"awal nya saya hanya sekadar iseng ingin duduk sejenak , setelah berjalan kaki menyusuri turunan jalan ciumbuleuit . sepertinya tempat ini menarik , ujar saya dalam hati sambil mengamati-amati tempat ini dari seberang jalan . dari luar , posisi tempat ini sebetulnya memang relatif biasa saja meskipun fasad bangunan nya tampak hangat dan mengundang , tetapi begitu masuk , perasaan saya awal nya untuk mencoba , langsung terjawab dengan pelayanan yang prima dan spesial .",positive,"awal nya saya hanya sekadar iseng ingin duduk sejenak , setelah berjalan kaki menyusuri turunan jalan ciumbuleuit . sepertinya tempat ini menarik , ujar saya dalam hati sambil mengamatiamati tempat ini dari seberang jalan . dari luar , posisi tempat ini sebetulnya memang relatif biasa saja meskipun fasad bangunan nya tampak hangat dan mengundang , tetapi begitu masuk , perasaan saya awal nya untuk mencoba , langsung terjawab dengan pelayanan yang prima dan spesial .",2,nurmali21609190,2023-04-25
831,831,"lomie yang terletak di jalan imam bonjol dulu jualan di gerobak pinggir jalan dengan kursi plastik tanpa atap , kini masuk ke area pujasera di depan nya . menjadi salah satu lomie enak di bandung yang masih banyak penggemar nya . tapi sayang tempat nya kurang nyaman , selain karena selalu penuh sesak , juga kurang terjaga kebersihan nya . belum lagi pelayanan yang kurang ramah , asal-asalan dan itu juga dirasakan .",negative,"lomie yang terletak di jalan imam bonjol dulu jualan di gerobak pinggir jalan dengan kursi plastik tanpa atap , kini masuk ke area pujasera di depan nya . menjadi salah satu lomie enak di bandung yang masih banyak penggemar nya . tapi sayang tempat nya kurang nyaman , selain karena selalu penuh sesak , juga kurang terjaga kebersihan nya . belum lagi pelayanan yang kurang ramah , asalasalan dan itu juga dirasakan .",1,nabila33386153,2023-02-19
832,832,"sudah tidak teritung deh berapa kali makan dsini . fav menu nasi bakut , nasi bakmoy , lotek . dan tidak lupa abang tahu gejrot di depan nya mantap",positive,"sudah tidak teritung deh berapa kali makan dsini . fav menu nasi bakut , nasi bakmoy , lotek . dan tidak lupa abang tahu gejrot di depan nya mantap",2,nabila33386153,2023-07-16
833,833,lokasi kafe ini dekat banget dengan the valley alias jalan sebelum kedi valley . jadi iseng nyobain . eh lumayan juga tempat nya . meski tidak se keren valley . makanan nya pun enak-enak .,positive,lokasi kafe ini dekat banget dengan the valley alias jalan sebelum kedi valley . jadi iseng nyobain . eh lumayan juga tempat nya . meski tidak se keren valley . makanan nya pun enakenak .,2,nindyadiratna,2023-03-09
834,834,"kami datang dalam rombongan 53org dalam rangka whole day trip 86th birthday party celebration mertua saya , dan telah reservasi beberapa hari sebelumnya untuk makan siang jam 12.30 . makanan yang kami pilih adalah paket nyiru dengan cara penyajian prasmanan . tempat yang dipilihkan untuk kami cukup cantik dan tertata indah dengan privasi yang terjaga . hidangan juga cukup lezat .",positive,"kami datang dalam rombongan 53org dalam rangka whole day trip 86th birthday party celebration mertua saya , dan telah reservasi beberapa hari sebelumnya untuk makan siang jam 12.30 . makanan yang kami pilih adalah paket nyiru dengan cara penyajian prasmanan . tempat yang dipilihkan untuk kami cukup cantik dan tertata indah dengan privasi yang terjaga . hidangan juga cukup lezat .",2,nindyadiratna,2023-09-19
835,835,"dasar kecebong bodoh nya keterlaluan , zaman sekarang itu walaupun minyak dunia harga nya sudah turun , tapi di indonesia tetap saja segitu !",negative,"dasar kecebong bodoh nya keterlaluan , zaman sekarang itu walaupun minyak dunia harga nya sudah turun , tapi di indonesia tetap saja segitu !",1,nindyadiratna,2023-08-18
836,836,"tempat nya nyaman buat berlama-lama , segala jenis hidangan durian ada di sini , dan menu pun tidak melulu tentang durian . harga worth it dengan rasa dan sajian yang diberikan",positive,"tempat nya nyaman buat berlamalama , segala jenis hidangan durian ada di sini , dan menu pun tidak melulu tentang durian . harga worth it dengan rasa dan sajian yang diberikan",2,silvia49686501,2023-12-18
837,837,"pro kontra menteri susi sebaiknya mendorong kkp untuk fokus pada pencapaian program , kegiatan dan prioritas-prioritas nya , terlalu banyak menanggapi media sosial bikin tidak semangat kerja dan menghabiskan energi dan waktu .",negative,"pro kontra menteri susi sebaiknya mendorong kkp untuk fokus pada pencapaian program , kegiatan dan prioritasprioritas nya , terlalu banyak menanggapi media sosial bikin tidak semangat kerja dan menghabiskan energi dan waktu .",1,gemahadrian,2023-06-25
838,838,"salah satu kafe dan resto kesukaan saya , karena suasana nya yang menyenangkan , konsep dan interior nya yang detail , lokasi nya yang banyak , dan harga nya yang bisa dibilang cukup murah untuk sebuah tempat makan di pusat keramaian bandung",positive,"salah satu kafe dan resto kesukaan saya , karena suasana nya yang menyenangkan , konsep dan interior nya yang detail , lokasi nya yang banyak , dan harga nya yang bisa dibilang cukup murah untuk sebuah tempat makan di pusat keramaian bandung",2,silvia49686501,2023-01-26
839,839,"makanan enak , ada banyak pilihan , tempat disatukan dengan galeri kayu . daripada restoran korea lain di kota bandung kalau bicara rasa makanan maka saya pilih arang , hidangan pembuka gratisan - nya juga tidak pelit dan malah boleh menambah .",positive,"makanan enak , ada banyak pilihan , tempat disatukan dengan galeri kayu . daripada restoran korea lain di kota bandung kalau bicara rasa makanan maka saya pilih arang , hidangan pembuka gratisan nya juga tidak pelit dan malah boleh menambah .",2,gemahadrian,2023-12-07
840,840,1 . pelayanan kurang ramah dan lama 2 . banyak lalat di sekitar meja makan 3 . ada anak kecoa di meja saya meja nomor 9 4 . saus sambal nya dingin,negative,1 . pelayanan kurang ramah dan lama 2 . banyak lalat di sekitar meja makan 3 . ada anak kecoa di meja saya meja nomor 9 4 . saus sambal nya dingin,1,gemahadrian,2023-05-23
841,841,"sore sore datang ke the restaurant padma melihat dari ulasan tripadvisor . asli nya lebih bagus dari yang dibayangkan . pemandangan indah dengan hutan yang hijau . rasa makananan nasi goreng cimbuleuit lezat dan tasty di lidah . vanilla smoothies dengan cotton candy juga sangat rekomendasi ! sangat menarik untuk di foto . terima kasih untuk staf yang membantu dari diah , reza , dan shandy kirandita . kualitas pelayanan kece .",positive,"sore sore datang ke the restaurant padma melihat dari ulasan tripadvisor . asli nya lebih bagus dari yang dibayangkan . pemandangan indah dengan hutan yang hijau . rasa makananan nasi goreng cimbuleuit lezat dan tasty di lidah . vanilla smoothies dengan cotton candy juga sangat rekomendasi ! sangat menarik untuk di foto . terima kasih untuk staf yang membantu dari diah , reza , dan shandy kirandita . kualitas pelayanan kece .",2,neng_geulis_,2023-11-20
842,842,"restoran yang menyediakan menu makanan khas jawa barat . sebetulnya rasa standard seperti layaknya restoran sunda lainnya , yang unik disajikan di piring kaleng zaman dahulu dan harga murah sekali .",positive,"restoran yang menyediakan menu makanan khas jawa barat . sebetulnya rasa standard seperti layaknya restoran sunda lainnya , yang unik disajikan di piring kaleng zaman dahulu dan harga murah sekali .",2,pdi_perjuangan,2023-08-23
843,843,pemandangan di sini sangat bagus kalau malam kita bisa melihat kota bandung . makanan nya enak . udara dingin . lokasi nya ditebing . untuk makan tergolong mahal . tapi pemandangan nya benar-benar dapat,positive,pemandangan di sini sangat bagus kalau malam kita bisa melihat kota bandung . makanan nya enak . udara dingin . lokasi nya ditebing . untuk makan tergolong mahal . tapi pemandangan nya benarbenar dapat,2,syafr1anto,2023-09-15
844,844,"gue kadang lebih kesal sama 2 orang , mereka sama-sama bawa motor dan jalan sampingan begitu . kan ganggu jalan ya , pengen banget gue teriakin . suka emosi kadang melihat yang begitu . bikin sempit jalan . suka enggak mikir heran",negative,"gue kadang lebih kesal sama 2 orang , mereka samasama bawa motor dan jalan sampingan begitu . kan ganggu jalan ya , pengen banget gue teriakin . suka emosi kadang melihat yang begitu . bikin sempit jalan . suka enggak mikir heran",1,rakafmbandung,2023-07-02
845,845,yang paling suka kalau ke sini lamb chop nya yang tender banget bumbu nya dan kematangan daging nya yang juicy . mantap,positive,yang paling suka kalau ke sini lamb chop nya yang tender banget bumbu nya dan kematangan daging nya yang juicy . mantap,2,demokrasicoid,2023-05-17
846,846,tempat nya nyaman . rasanya biasa saja . pelayanan nya sangat lama . makanan keluar pun lama padahal yang makan cuma kita beri - empat .,positive,tempat nya nyaman . rasanya biasa saja . pelayanan nya sangat lama . makanan keluar pun lama padahal yang makan cuma kita beri empat .,2,leopenoe,2023-10-03
847,847,"kasihan mas sandiuno orang pinter jadi bodi setelah gabung prabowo , saya jadi tidak suka dan saya kecewa dengan kamu mas .",negative,"kasihan mas sandiuno orang pinter jadi bodi setelah gabung prabowo , saya jadi tidak suka dan saya kecewa dengan kamu mas .",1,projustisianews,2023-10-10
848,848,converse barang nya bagus sekali,positive,converse barang nya bagus sekali,2,taapcy_,2023-01-29
849,849,lihat bapak presiden melempar-lempar hadiah kepada warga seperti penghuni hewan taman safari . masih mendukung bapak itu untuk dua periode ?,negative,lihat bapak presiden melemparlempar hadiah kepada warga seperti penghuni hewan taman safari . masih mendukung bapak itu untuk dua periode ?,1,vipigrs51,2023-05-16
850,850,kampung daun terletak di lembang . restoran ini akan penuh di akhir pekan . bila belum melakukan reservasi tidak disarankan untuk datang langsung ke restoran ini . rasa masakan yang disajikan cukup enak dengan harga yang terjangkau . tempat makan juga sangat asri karena terdengar gemericik air,positive,kampung daun terletak di lembang . restoran ini akan penuh di akhir pekan . bila belum melakukan reservasi tidak disarankan untuk datang langsung ke restoran ini . rasa masakan yang disajikan cukup enak dengan harga yang terjangkau . tempat makan juga sangat asri karena terdengar gemericik air,2,ignatius17azis,2023-08-28
851,851,"long weekend kemarin 7 - 8 mei 2016 kami rencana nya mau menginap di hotel ini , namun kamar ternyata sudah penuh semua . setelah pencarian hotel yang cukup lama karena macet , maka kami putuskan untuk makan siang saja di restoran ini karena kami tidak kebagian kamar di hotel ini amat disayangkan . tapi sedikit kekecewaan tersebut terobati setelah kami makan di restoran mah seniman ini . bisa menghilangkan penat .",positive,"long weekend kemarin 7 8 mei 2016 kami rencana nya mau menginap di hotel ini , namun kamar ternyata sudah penuh semua . setelah pencarian hotel yang cukup lama karena macet , maka kami putuskan untuk makan siang saja di restoran ini karena kami tidak kebagian kamar di hotel ini amat disayangkan . tapi sedikit kekecewaan tersebut terobati setelah kami makan di restoran mah seniman ini . bisa menghilangkan penat .",2,polsek_senggigi,2023-05-24
852,852,"batagor somay nya memang luar biasa enak , tapi harga nya juga luar biasa : untunglah ukuran nya cukup besar sehingga tidak perlu beli banyak . harus dicoba once in awhile",positive,"batagor somay nya memang luar biasa enak , tapi harga nya juga luar biasa untunglah ukuran nya cukup besar sehingga tidak perlu beli banyak . harus dicoba once in awhile",2,tioyes88,2023-03-18
853,853,tidak pernah bisa tolak diajak ke sini . terbangun tengah malam terus lapor ? pasti ke sini . sinyal wifi nya ? terbaik ! bisa berjam-jam makan sambil internetan di sini . staf nya juga attentive . selalu naik - selling dan ramah .,positive,tidak pernah bisa tolak diajak ke sini . terbangun tengah malam terus lapor ? pasti ke sini . sinyal wifi nya ? terbaik ! bisa berjamjam makan sambil internetan di sini . staf nya juga attentive . selalu naik selling dan ramah .,2,vipigrs51,2023-09-23
854,854,"makanan khas timur tengah yang oke banget untuk dicoba , makanan nya enak pas untuk yang makanan timur tengah , menu nya juga oke",positive,"makanan khas timur tengah yang oke banget untuk dicoba , makanan nya enak pas untuk yang makanan timur tengah , menu nya juga oke",2,diyamed2,2023-07-20
855,855,berkunjung 4 / 5 2016 . pelayanan nya tidak memuaskan 1 . menunggu antrean lama tak masalah 2 . bagian waitig daftar tamu nya tidak cari tidak bisa menempatkan di tempat mana keluarga yang punya balita di tempatkan . pada saat saya berkunjung cuaca hujan saya di tempatkan di tempat s46 yang paling atas saung nya ada curam nya saya bawa balita 2 tahun dan 4 tahun .,negative,berkunjung 4 5 2016 . pelayanan nya tidak memuaskan 1 . menunggu antrean lama tak masalah 2 . bagian waitig daftar tamu nya tidak cari tidak bisa menempatkan di tempat mana keluarga yang punya balita di tempatkan . pada saat saya berkunjung cuaca hujan saya di tempatkan di tempat s46 yang paling atas saung nya ada curam nya saya bawa balita 2 tahun dan 4 tahun .,1,jawapos,2023-04-01
856,856,gubernur dan wagub naik golf car ke venue nikah masal,neutral,gubernur dan wagub naik golf car ke venue nikah masal,0,polsekgunta,2023-04-28
857,857,"ke sini dengan suami dalam rangka perayaan ulang tahun . pas ke sana memang hari biasa dan bukan musim liburan atau peak season . jam 9 malam juga dan di sana sepi sekali . gelap juga walaupun ada lampu-lampu temaram hanya ada beberapa gubuk yang aktif ada tamu nya , kata nya sih biasanya ramai sampai daftar tunggu . kita pesan tahu berontak panas-panas dan rasanya enak banget .",positive,"ke sini dengan suami dalam rangka perayaan ulang tahun . pas ke sana memang hari biasa dan bukan musim liburan atau peak season . jam 9 malam juga dan di sana sepi sekali . gelap juga walaupun ada lampulampu temaram hanya ada beberapa gubuk yang aktif ada tamu nya , kata nya sih biasanya ramai sampai daftar tunggu . kita pesan tahu berontak panaspanas dan rasanya enak banget .",2,aditya20523079,2023-06-24
858,858,kurang matang ayam vietnam nya . lebih baik dicek kembali untuk grilled ayam nya . dengan alasan banyak zat . mungkin lebih teliti lagi . ayam matang berwarna putih dan tidak bening .,negative,kurang matang ayam vietnam nya . lebih baik dicek kembali untuk grilled ayam nya . dengan alasan banyak zat . mungkin lebih teliti lagi . ayam matang berwarna putih dan tidak bening .,1,aditya20523079,2023-09-26
859,859,"tempat favorit makan dimsum di bandung , pelayanan nya bagus , makanan nya pun enak enak , tempat nya selalu penuh di saat liburan",positive,"tempat favorit makan dimsum di bandung , pelayanan nya bagus , makanan nya pun enak enak , tempat nya selalu penuh di saat liburan",2,kpu_jabarprov,2023-02-05
860,860,"nama restaurant nya bikin orang penasaran , tempat nya bagus . jauh dan macet nya bikin malas datang 2 x .",negative,"nama restaurant nya bikin orang penasaran , tempat nya bagus . jauh dan macet nya bikin malas datang 2 x .",1,aditya20523079,2023-09-07
861,861,"kebetulan ketika lapar menemukan tempat makan yang banyak pilihan menu saya pesan nasi goreng special dan mi ayam yang lezat ditambah jus . tempat makan yang tertutup dan bek ac , kursi yang empuk . ada camilan pembuka yang gratis . harga di atas rata-rata .",positive,"kebetulan ketika lapar menemukan tempat makan yang banyak pilihan menu saya pesan nasi goreng special dan mi ayam yang lezat ditambah jus . tempat makan yang tertutup dan bek ac , kursi yang empuk . ada camilan pembuka yang gratis . harga di atas ratarata .",2,mondlighta,2023-04-01
862,862,"kami berdua pesan volcano chicken steak dan nasi capcay dan 1 porsi siomay . chicken steak nya porsi kecil , french fries nya dihitung cuma 5 batang . nasi capcay nya sangat aneh dan tidak enak . belum pernah makan capcay seperti ini sebelumnya . di capcay hanya ada 2 iris wortel dan 2 iris kecil daging ayam . dimsum siomay nya seperti siomay yang beli di supermarket yang beku .",negative,"kami berdua pesan volcano chicken steak dan nasi capcay dan 1 porsi siomay . chicken steak nya porsi kecil , french fries nya dihitung cuma 5 batang . nasi capcay nya sangat aneh dan tidak enak . belum pernah makan capcay seperti ini sebelumnya . di capcay hanya ada 2 iris wortel dan 2 iris kecil daging ayam . dimsum siomay nya seperti siomay yang beli di supermarket yang beku .",1,ksop1sorong,2023-03-09
863,863,lokasi tepat di jalan utama kota bandung yaitu jalan juanda . makanan nya khas makanan indonesia sayur adem karedok tahu tempe ayam goreng . dan yang paling sedap tentunya sambal nya . jika hanya sampai jam 3 siang,positive,lokasi tepat di jalan utama kota bandung yaitu jalan juanda . makanan nya khas makanan indonesia sayur adem karedok tahu tempe ayam goreng . dan yang paling sedap tentunya sambal nya . jika hanya sampai jam 3 siang,2,alfan2115,2023-07-07
864,864,ini indosat kalau sudah lemah otak memang keterlaluan bikin tidak senang nya,negative,ini indosat kalau sudah lemah otak memang keterlaluan bikin tidak senang nya,1,alfan2115,2023-11-22
865,865,"ya . musuh kita , polisi ! polisi penyebar kebencian dan fitnah terhadap habieb rizieq .",negative,"ya . musuh kita , polisi ! polisi penyebar kebencian dan fitnah terhadap habieb rizieq .",1,alfan2115,2023-12-22
866,866,pak lapor id pulsa saya hilang sedari bulan maret 2018 oleh indosat tanpa pemberitahuan apapun .,neutral,pak lapor id pulsa saya hilang sedari bulan maret 2018 oleh indosat tanpa pemberitahuan apapun .,0,ksop1sorong,2023-04-14
867,867,"jangan hanya karena jokowi terkenal , lantas tiba-tiba dia dicalonkan menjadi presiden . bisa hancur negeri ini , bisa masalah",negative,"jangan hanya karena jokowi terkenal , lantas tibatiba dia dicalonkan menjadi presiden . bisa hancur negeri ini , bisa masalah",1,putuyumbamawar1,2023-06-07
868,868,air hujan adalah rahmat dari tuhan . kerena kebaikan seorang pemimpin jokowi,positive,air hujan adalah rahmat dari tuhan . kerena kebaikan seorang pemimpin jokowi,2,putuyumbamawar1,2023-01-06
869,869,"nah di sini letak permasalahan nya bang , demokrat selalu terlambat mengambil keputusan , setelah lewat dan terdesak , keputusan nya pasti abu-abu . maaf ya",negative,"nah di sini letak permasalahan nya bang , demokrat selalu terlambat mengambil keputusan , setelah lewat dan terdesak , keputusan nya pasti abuabu . maaf ya",1,putuyumbamawar1,2023-11-11
870,870,"sesuai nama nya , konsep resto ini mengenai sarang lebah . dari dekorasi , juga eksterior yang didominasi oleh kaca membuat resto ini berkesan lapang , terang dan nyaman . menu yang di tawarkan kebanyakan makanan barat , rasa makanan nya standard , harga nya cukup tinggi .",positive,"sesuai nama nya , konsep resto ini mengenai sarang lebah . dari dekorasi , juga eksterior yang didominasi oleh kaca membuat resto ini berkesan lapang , terang dan nyaman . menu yang di tawarkan kebanyakan makanan barat , rasa makanan nya standard , harga nya cukup tinggi .",2,humas_pemko,2023-03-03
871,871,tanggapan jaksa terhadap eksepsi setya novanto .,neutral,tanggapan jaksa terhadap eksepsi setya novanto .,0,vido10475513,2023-05-15
872,872,"makanan nya enak dan lezat sekali , tempat nya pun mewah , cuma harga nya mahal mahal , harus jeli jeli pilih makannan nya , dan cari tahu kartu kredit apa yang lagi ada promosi dengan restoran ini",positive,"makanan nya enak dan lezat sekali , tempat nya pun mewah , cuma harga nya mahal mahal , harus jeli jeli pilih makannan nya , dan cari tahu kartu kredit apa yang lagi ada promosi dengan restoran ini",2,vido10475513,2023-11-23
873,873,"outlet kfc ini selalu ramai pengunjung karena lokasi nya sangat strategis di kawasan bandung indah plaza bip terutama saat akhir pekan tiba , mulai dari anak-anak hingga remaja dan dewasa . menu andalan nya tetap ayam goreng yang gurih dan lezat . kadang terlalu ramai , namun pelayanan staf nya cukup cekatan dan ramah .",positive,"outlet kfc ini selalu ramai pengunjung karena lokasi nya sangat strategis di kawasan bandung indah plaza bip terutama saat akhir pekan tiba , mulai dari anakanak hingga remaja dan dewasa . menu andalan nya tetap ayam goreng yang gurih dan lezat . kadang terlalu ramai , namun pelayanan staf nya cukup cekatan dan ramah .",2,vido10475513,2023-03-17
874,874,"tempat yang cakap ini lumayan butuh kesabaran untuk bisa sampai di sana , tapi setelah menempuh perjalanan kurang lebih 1 jam karena macet , dan harus cari jalan agak lebar karena kebetulan pakai mobil colt muatan 12 orang jadi agak panjang , terpaksa harus putar arah , karena jalanan menuju ke situ agak sempit dan belok-belok , tapi begitu sampai , terbayar dengan sajian makanan yang enak .",positive,"tempat yang cakap ini lumayan butuh kesabaran untuk bisa sampai di sana , tapi setelah menempuh perjalanan kurang lebih 1 jam karena macet , dan harus cari jalan agak lebar karena kebetulan pakai mobil colt muatan 12 orang jadi agak panjang , terpaksa harus putar arah , karena jalanan menuju ke situ agak sempit dan belokbelok , tapi begitu sampai , terbayar dengan sajian makanan yang enak .",2,maysi05590693,2023-08-12
875,875,meskipun banyak kafe-kafe baru bermunculan tapi kampung daun tetap bertahan dengan inovasi inovasi yang kreatif dan unik . nyaman buat nongkrong sambil bersantap bersama keluarga ataupun teman . suasana nya enak dengan udara sejuk khas lembang . menu makanan cukup beragam dari makanan ringan ataupun makanan utama . lebih asyik dikunjungi saat sore atau malam hari .,positive,meskipun banyak kafekafe baru bermunculan tapi kampung daun tetap bertahan dengan inovasi inovasi yang kreatif dan unik . nyaman buat nongkrong sambil bersantap bersama keluarga ataupun teman . suasana nya enak dengan udara sejuk khas lembang . menu makanan cukup beragam dari makanan ringan ataupun makanan utama . lebih asyik dikunjungi saat sore atau malam hari .,2,maysi05590693,2023-04-16
876,876,"sangat suka makan di tempat ini karena pilihan menu nya cukup beragam , enak , dan tidak terlalu mahal . cocok untuk tempat berkumpul bersama teman-teman .",positive,"sangat suka makan di tempat ini karena pilihan menu nya cukup beragam , enak , dan tidak terlalu mahal . cocok untuk tempat berkumpul bersama temanteman .",2,maysi05590693,2023-09-04
877,877,untuk yang ingin makan di baso ceker braga hargan nya cukup . porsi tidak terlalu banyak . untuk tempat nya ramai karena dekat dengan perempatan jalan braga .,positive,untuk yang ingin makan di baso ceker braga hargan nya cukup . porsi tidak terlalu banyak . untuk tempat nya ramai karena dekat dengan perempatan jalan braga .,2,seputarinews,2023-09-09
878,878,"rundown kegiatan peresmian ka bandara soekarno - hatta 08:30 : kedatangan presiden ri dan rombongan di gate 2 , terminal 3 disambut menteri perhubungan , menteri bumn , gubernur banten , dirjen perkeretaapian kemhub , dirut ap2 , dirut pt kami , dan dirut railink",neutral,"rundown kegiatan peresmian ka bandara soekarno hatta 0830 kedatangan presiden ri dan rombongan di gate 2 , terminal 3 disambut menteri perhubungan , menteri bumn , gubernur banten , dirjen perkeretaapian kemhub , dirut ap2 , dirut pt kami , dan dirut railink",0,luhkumsumut,2023-03-24
879,879,"karena nyinyir nya tanpa data , hanya semangat membenci dan isu bohong . tentu saja relawan tidak rela .",negative,"karena nyinyir nya tanpa data , hanya semangat membenci dan isu bohong . tentu saja relawan tidak rela .",1,infoplk,2023-10-02
880,880,"cc : yang berimbang dong om kalau bikin twit , bisa blunder loh , ada nih vidio pengakuan gusdur , mbak tidak mau jadi calon punya alasan tersediri , dia seperti bapak nya yang turut apa kata orang tua .",negative,"cc yang berimbang dong om kalau bikin twit , bisa blunder loh , ada nih vidio pengakuan gusdur , mbak tidak mau jadi calon punya alasan tersediri , dia seperti bapak nya yang turut apa kata orang tua .",1,kemenkopmk,2023-11-03
881,881,saya kesal dan tidak untung sekali menabung di danamon,negative,saya kesal dan tidak untung sekali menabung di danamon,1,kemenkopmk,2023-01-16
882,882,iblis itu berkepala botak beragama hindu,negative,iblis itu berkepala botak beragama hindu,1,kemenkopmk,2023-12-07
883,883,saya suka ur pizza dan calzone . karakter si roti nya itu lembut didalam mulut dan rasanya enak enak semua menu nya . pizza nya tergolong murah namun enak banget .,positive,saya suka ur pizza dan calzone . karakter si roti nya itu lembut didalam mulut dan rasanya enak enak semua menu nya . pizza nya tergolong murah namun enak banget .,2,pdi_perjuangan,2023-10-23
884,884,"saya pikir juga apa tidak mungkin api bertindak tanpa ada masalah , lh sekarang polisi yang cari masalah dengan fpi , harus nya malu itu polisi",negative,"saya pikir juga apa tidak mungkin api bertindak tanpa ada masalah , lh sekarang polisi yang cari masalah dengan fpi , harus nya malu itu polisi",1,yuliasrini2,2023-02-26
885,885,lomie yang awal nya kental kuah nya tetapi setelah diaduk jadi encer . rasanya gurih banget . besok mau balik lagi ke bandung .,positive,lomie yang awal nya kental kuah nya tetapi setelah diaduk jadi encer . rasanya gurih banget . besok mau balik lagi ke bandung .,2,kemenkopmk,2023-02-23
886,886,"sepertinya kamera handphone - ku rusak , kenapa kalau saya foto hasil nya jelek semua . tidak bisa dipakai bangga pada diri sendiri - bangga pada diri sendirian .",negative,"sepertinya kamera handphone ku rusak , kenapa kalau saya foto hasil nya jelek semua . tidak bisa dipakai bangga pada diri sendiri bangga pada diri sendirian .",1,katinganhulu,2023-12-29
887,887,kepiting saos singapore nya pernah coba enak . dan untuk kepiting lada hitam nya selalu enak ! tempat nya pun bersih dan ada open air . secara keseluruhan baik saya wilayah datang kembali were untuk teh hitam pepper crab . 000 / setengah kilo .,positive,kepiting saos singapore nya pernah coba enak . dan untuk kepiting lada hitam nya selalu enak ! tempat nya pun bersih dan ada open air . secara keseluruhan baik saya wilayah datang kembali were untuk teh hitam pepper crab . 0 setengah kilo .,2,bambang_hesti,2023-02-21
888,888,"restoran burgundy ini letak nya di dago atas . tempa nya ada yang di luar , dan memang bagus duduk-duduk di luar ruangan nya jadi kurang cocok kalau musim hujan . makanan nya bergaya eropa",positive,"restoran burgundy ini letak nya di dago atas . tempa nya ada yang di luar , dan memang bagus dudukduduk di luar ruangan nya jadi kurang cocok kalau musim hujan . makanan nya bergaya eropa",2,fyahyab,2023-03-21
889,889,menyesal aku beli di tempat lain malah 400k,negative,menyesal aku beli di tempat lain malah 400k,1,yudipur27288286,2023-05-31
890,890,alhamdulillah tetapi sayang nya ada yang mangkrak . bukti proyek dari zaman soeharto sampai say dapat diselesaikan di masa pak jokowi .,neutral,alhamdulillah tetapi sayang nya ada yang mangkrak . bukti proyek dari zaman soeharto sampai say dapat diselesaikan di masa pak jokowi .,0,satu_top,2023-03-27
891,891,"dulu gojek murah , tapi sekarang woooooow mahal nya",negative,"dulu gojek murah , tapi sekarang wow mahal nya",1,pramudt,2023-02-01
892,892,"tempat nya nyaman , pelayan nya ramah-ramah , makanan nya enak , porsi nya banyak dengan harga yang masih terjangkau .",positive,"tempat nya nyaman , pelayan nya ramahramah , makanan nya enak , porsi nya banyak dengan harga yang masih terjangkau .",2,yudipur27288286,2023-03-30
893,893,"menu makanan khas belanda yang ditawarkan cukup bervariasi , dari hidangan pembuka , makanan utama , hingga makanan penutup dan makanan kecil . dari beberapa kali pengalaman makan di sana , terasa ada penurunan dari sisi pelayanan dan rasa makanan . karena saya suka makanan nya , semoga ada perbaikan untuk ke depan nya .",positive,"menu makanan khas belanda yang ditawarkan cukup bervariasi , dari hidangan pembuka , makanan utama , hingga makanan penutup dan makanan kecil . dari beberapa kali pengalaman makan di sana , terasa ada penurunan dari sisi pelayanan dan rasa makanan . karena saya suka makanan nya , semoga ada perbaikan untuk ke depan nya .",2,johnthenu8,2023-03-04
